,ID,Symbol,Entrez_Gene_ID,MGI_Marker_ID,Name,Feature_Type
5474,10343519,NA,NA,NA,NA,NA
5475,10343520,NA,NA,NA,NA,NA
5476,10343521,NA,NA,NA,NA,NA
5477,10343522,NA,NA,NA,NA,NA
5478,10343523,NA,NA,NA,NA,NA
5479,10343524,NA,NA,NA,NA,NA
5480,10343525,NA,NA,NA,NA,NA
5481,10343526,NA,NA,NA,NA,NA
5482,10343527,NA,NA,NA,NA,NA
5483,10343528,NA,NA,NA,NA,NA
5484,10343529,NA,NA,NA,NA,NA
5485,10343530,NA,NA,NA,NA,NA
5486,10343531,NA,NA,NA,NA,NA
5487,10343532,NA,NA,NA,NA,NA
5488,10343533,NA,NA,NA,NA,NA
5489,10343534,NA,NA,NA,NA,NA
5490,10343535,NA,NA,NA,NA,NA
5491,10343536,NA,NA,NA,NA,NA
5492,10343537,NA,NA,NA,NA,NA
5493,10343538,NA,NA,NA,NA,NA
5494,10343539,NA,NA,NA,NA,NA
5495,10343540,NA,NA,NA,NA,NA
5496,10343541,NA,NA,NA,NA,NA
5497,10343542,NA,NA,NA,NA,NA
5498,10343543,NA,NA,NA,NA,NA
5499,10343544,NA,NA,NA,NA,NA
5500,10343545,NA,NA,NA,NA,NA
5501,10343546,NA,NA,NA,NA,NA
5502,10343547,NA,NA,NA,NA,NA
5503,10343548,NA,NA,NA,NA,NA
5504,10343549,NA,NA,NA,NA,NA
5505,10343550,NA,NA,NA,NA,NA
5506,10343551,NA,NA,NA,NA,NA
5507,10343552,NA,NA,NA,NA,NA
5508,10343553,NA,NA,NA,NA,NA
5509,10343554,NA,NA,NA,NA,NA
5510,10343555,NA,NA,NA,NA,NA
5511,10343556,NA,NA,NA,NA,NA
5512,10343557,NA,NA,NA,NA,NA
5513,10343558,NA,NA,NA,NA,NA
5514,10343559,NA,NA,NA,NA,NA
5515,10343560,NA,NA,NA,NA,NA
5516,10343561,NA,NA,NA,NA,NA
5517,10343562,NA,NA,NA,NA,NA
5518,10343563,NA,NA,NA,NA,NA
5519,10343564,NA,NA,NA,NA,NA
5520,10343565,NA,NA,NA,NA,NA
5521,10343566,NA,NA,NA,NA,NA
5522,10343567,NA,NA,NA,NA,NA
5523,10343568,NA,NA,NA,NA,NA
5524,10343569,NA,NA,NA,NA,NA
5525,10343570,NA,NA,NA,NA,NA
5526,10343571,NA,NA,NA,NA,NA
5527,10343572,NA,NA,NA,NA,NA
5528,10343573,NA,NA,NA,NA,NA
5529,10343574,NA,NA,NA,NA,NA
5530,10343575,NA,NA,NA,NA,NA
5531,10343576,NA,NA,NA,NA,NA
5532,10343577,NA,NA,NA,NA,NA
5533,10343578,NA,NA,NA,NA,NA
5534,10343579,NA,NA,NA,NA,NA
5535,10343580,NA,NA,NA,NA,NA
5536,10343581,NA,NA,NA,NA,NA
5537,10343582,NA,NA,NA,NA,NA
5538,10343583,NA,NA,NA,NA,NA
5539,10343584,NA,NA,NA,NA,NA
5540,10343585,NA,NA,NA,NA,NA
5541,10343586,NA,NA,NA,NA,NA
5542,10343587,NA,NA,NA,NA,NA
5543,10343588,NA,NA,NA,NA,NA
5544,10343589,NA,NA,NA,NA,NA
5545,10343590,NA,NA,NA,NA,NA
5546,10343591,NA,NA,NA,NA,NA
5547,10343592,NA,NA,NA,NA,NA
5548,10343593,NA,NA,NA,NA,NA
5549,10343594,NA,NA,NA,NA,NA
5550,10343595,NA,NA,NA,NA,NA
5551,10343596,NA,NA,NA,NA,NA
5552,10343597,NA,NA,NA,NA,NA
5553,10343598,NA,NA,NA,NA,NA
5554,10343599,NA,NA,NA,NA,NA
5555,10343600,NA,NA,NA,NA,NA
5556,10343601,NA,NA,NA,NA,NA
5557,10343602,NA,NA,NA,NA,NA
5558,10343603,NA,NA,NA,NA,NA
5559,10343604,NA,NA,NA,NA,NA
5560,10343605,NA,NA,NA,NA,NA
5561,10343606,NA,NA,NA,NA,NA
5562,10343607,NA,NA,NA,NA,NA
5563,10343608,NA,NA,NA,NA,NA
5564,10343609,NA,NA,NA,NA,NA
5565,10343610,NA,NA,NA,NA,NA
5566,10343611,NA,NA,NA,NA,NA
5567,10343612,NA,NA,NA,NA,NA
5568,10343613,NA,NA,NA,NA,NA
5569,10343614,NA,NA,NA,NA,NA
5570,10343615,NA,NA,NA,NA,NA
5571,10343616,NA,NA,NA,NA,NA
5572,10343617,NA,NA,NA,NA,NA
5573,10343618,NA,NA,NA,NA,NA
5574,10343619,NA,NA,NA,NA,NA
5575,10343620,NA,NA,NA,NA,NA
5576,10343621,NA,NA,NA,NA,NA
5577,10343622,NA,NA,NA,NA,NA
5578,10343623,NA,NA,NA,NA,NA
5579,10343624,NA,NA,NA,NA,NA
5580,10343625,NA,NA,NA,NA,NA
5581,10343626,NA,NA,NA,NA,NA
5582,10343627,NA,NA,NA,NA,NA
5583,10343628,NA,NA,NA,NA,NA
5584,10343629,NA,NA,NA,NA,NA
5585,10343630,NA,NA,NA,NA,NA
5586,10343631,NA,NA,NA,NA,NA
5587,10343632,NA,NA,NA,NA,NA
5588,10343633,NA,NA,NA,NA,NA
5589,10343634,NA,NA,NA,NA,NA
5590,10343635,NA,NA,NA,NA,NA
5591,10343636,NA,NA,NA,NA,NA
5592,10343637,NA,NA,NA,NA,NA
5593,10343638,NA,NA,NA,NA,NA
5594,10343639,NA,NA,NA,NA,NA
5595,10343640,NA,NA,NA,NA,NA
5596,10343641,NA,NA,NA,NA,NA
5597,10343642,NA,NA,NA,NA,NA
5598,10343643,NA,NA,NA,NA,NA
5599,10343644,NA,NA,NA,NA,NA
5600,10343645,NA,NA,NA,NA,NA
5601,10343646,NA,NA,NA,NA,NA
5602,10343647,NA,NA,NA,NA,NA
5603,10343648,NA,NA,NA,NA,NA
5604,10343649,NA,NA,NA,NA,NA
5605,10343650,NA,NA,NA,NA,NA
5606,10343651,NA,NA,NA,NA,NA
5607,10343652,NA,NA,NA,NA,NA
5608,10343653,NA,NA,NA,NA,NA
5609,10343654,NA,NA,NA,NA,NA
5610,10343655,NA,NA,NA,NA,NA
5611,10343656,NA,NA,NA,NA,NA
5612,10343657,NA,NA,NA,NA,NA
5613,10343658,NA,NA,NA,NA,NA
5614,10343659,NA,NA,NA,NA,NA
5615,10343660,NA,NA,NA,NA,NA
5616,10343661,NA,NA,NA,NA,NA
5617,10343662,NA,NA,NA,NA,NA
5618,10343663,NA,NA,NA,NA,NA
5619,10343664,NA,NA,NA,NA,NA
5620,10343665,NA,NA,NA,NA,NA
5621,10343666,NA,NA,NA,NA,NA
5622,10343667,NA,NA,NA,NA,NA
5623,10343668,NA,NA,NA,NA,NA
5624,10343669,NA,NA,NA,NA,NA
5625,10343670,NA,NA,NA,NA,NA
5626,10343671,NA,NA,NA,NA,NA
5627,10343672,NA,NA,NA,NA,NA
5628,10343673,NA,NA,NA,NA,NA
5629,10343674,NA,NA,NA,NA,NA
5630,10343675,NA,NA,NA,NA,NA
5631,10343676,NA,NA,NA,NA,NA
5632,10343677,NA,NA,NA,NA,NA
5633,10343678,NA,NA,NA,NA,NA
5634,10343679,NA,NA,NA,NA,NA
5635,10343680,NA,NA,NA,NA,NA
5636,10343681,NA,NA,NA,NA,NA
5637,10343682,NA,NA,NA,NA,NA
5638,10343683,NA,NA,NA,NA,NA
5639,10343684,NA,NA,NA,NA,NA
5640,10343685,NA,NA,NA,NA,NA
5641,10343686,NA,NA,NA,NA,NA
5642,10343687,NA,NA,NA,NA,NA
5643,10343688,NA,NA,NA,NA,NA
5644,10343689,NA,NA,NA,NA,NA
5645,10343690,NA,NA,NA,NA,NA
5646,10343691,NA,NA,NA,NA,NA
5647,10343692,NA,NA,NA,NA,NA
5648,10343693,NA,NA,NA,NA,NA
5649,10343694,NA,NA,NA,NA,NA
5650,10343695,NA,NA,NA,NA,NA
5651,10343696,NA,NA,NA,NA,NA
5652,10343697,NA,NA,NA,NA,NA
5653,10343698,NA,NA,NA,NA,NA
5654,10343699,NA,NA,NA,NA,NA
5655,10343700,NA,NA,NA,NA,NA
5656,10343701,NA,NA,NA,NA,NA
5657,10343702,NA,NA,NA,NA,NA
5658,10343703,NA,NA,NA,NA,NA
5659,10343704,NA,NA,NA,NA,NA
5660,10343705,NA,NA,NA,NA,NA
5661,10343706,NA,NA,NA,NA,NA
5662,10343707,NA,NA,NA,NA,NA
5663,10343708,NA,NA,NA,NA,NA
5664,10343709,NA,NA,NA,NA,NA
5665,10343710,NA,NA,NA,NA,NA
5666,10343711,NA,NA,NA,NA,NA
5667,10343712,NA,NA,NA,NA,NA
5668,10343713,NA,NA,NA,NA,NA
5669,10343714,NA,NA,NA,NA,NA
5670,10343715,NA,NA,NA,NA,NA
5671,10343716,NA,NA,NA,NA,NA
5672,10343717,NA,NA,NA,NA,NA
5673,10343718,NA,NA,NA,NA,NA
5674,10343719,NA,NA,NA,NA,NA
5675,10343720,NA,NA,NA,NA,NA
5676,10343721,NA,NA,NA,NA,NA
5677,10343722,NA,NA,NA,NA,NA
5678,10343723,NA,NA,NA,NA,NA
5679,10343724,NA,NA,NA,NA,NA
5680,10343725,NA,NA,NA,NA,NA
5681,10343726,NA,NA,NA,NA,NA
5682,10343727,NA,NA,NA,NA,NA
5683,10343728,NA,NA,NA,NA,NA
5684,10343729,NA,NA,NA,NA,NA
5685,10343730,NA,NA,NA,NA,NA
5686,10343731,NA,NA,NA,NA,NA
5687,10343732,NA,NA,NA,NA,NA
5688,10343733,NA,NA,NA,NA,NA
5689,10343734,NA,NA,NA,NA,NA
5690,10343735,NA,NA,NA,NA,NA
5691,10343736,NA,NA,NA,NA,NA
5692,10343737,NA,NA,NA,NA,NA
5693,10343738,NA,NA,NA,NA,NA
5694,10343739,NA,NA,NA,NA,NA
5695,10343740,NA,NA,NA,NA,NA
5696,10343741,NA,NA,NA,NA,NA
5697,10343742,NA,NA,NA,NA,NA
5698,10343743,NA,NA,NA,NA,NA
5699,10343744,NA,NA,NA,NA,NA
5700,10343745,NA,NA,NA,NA,NA
5701,10343746,NA,NA,NA,NA,NA
5702,10343747,NA,NA,NA,NA,NA
5703,10343748,NA,NA,NA,NA,NA
5704,10343749,NA,NA,NA,NA,NA
5705,10343750,NA,NA,NA,NA,NA
5706,10343751,NA,NA,NA,NA,NA
5707,10343752,NA,NA,NA,NA,NA
5708,10343753,NA,NA,NA,NA,NA
5709,10343754,NA,NA,NA,NA,NA
5710,10343755,NA,NA,NA,NA,NA
5711,10343756,NA,NA,NA,NA,NA
5712,10343757,NA,NA,NA,NA,NA
5713,10343758,NA,NA,NA,NA,NA
5714,10343759,NA,NA,NA,NA,NA
5715,10343760,NA,NA,NA,NA,NA
5716,10343761,NA,NA,NA,NA,NA
5717,10343762,NA,NA,NA,NA,NA
5718,10343763,NA,NA,NA,NA,NA
5719,10343764,NA,NA,NA,NA,NA
5720,10343765,NA,NA,NA,NA,NA
5721,10343766,NA,NA,NA,NA,NA
5722,10343767,NA,NA,NA,NA,NA
5723,10343768,NA,NA,NA,NA,NA
5724,10343769,NA,NA,NA,NA,NA
5725,10343770,NA,NA,NA,NA,NA
5726,10343771,NA,NA,NA,NA,NA
5727,10343772,NA,NA,NA,NA,NA
5728,10343773,NA,NA,NA,NA,NA
5729,10343774,NA,NA,NA,NA,NA
5730,10343775,NA,NA,NA,NA,NA
5731,10343776,NA,NA,NA,NA,NA
5732,10343777,NA,NA,NA,NA,NA
5733,10343778,NA,NA,NA,NA,NA
5734,10343779,NA,NA,NA,NA,NA
5735,10343780,NA,NA,NA,NA,NA
5736,10343781,NA,NA,NA,NA,NA
5737,10343782,NA,NA,NA,NA,NA
5738,10343783,NA,NA,NA,NA,NA
5739,10343784,NA,NA,NA,NA,NA
5740,10343785,NA,NA,NA,NA,NA
5741,10343786,NA,NA,NA,NA,NA
5742,10343787,NA,NA,NA,NA,NA
5743,10343788,NA,NA,NA,NA,NA
5744,10343789,NA,NA,NA,NA,NA
5745,10343790,NA,NA,NA,NA,NA
5746,10343791,NA,NA,NA,NA,NA
5747,10343792,NA,NA,NA,NA,NA
5748,10343793,NA,NA,NA,NA,NA
5749,10343794,NA,NA,NA,NA,NA
5750,10343795,NA,NA,NA,NA,NA
5751,10343796,NA,NA,NA,NA,NA
5752,10343797,NA,NA,NA,NA,NA
5753,10343798,NA,NA,NA,NA,NA
5754,10343799,NA,NA,NA,NA,NA
5755,10343800,NA,NA,NA,NA,NA
5756,10343801,NA,NA,NA,NA,NA
5757,10343802,NA,NA,NA,NA,NA
5758,10343803,NA,NA,NA,NA,NA
5759,10343804,NA,NA,NA,NA,NA
5760,10343805,NA,NA,NA,NA,NA
5761,10343806,NA,NA,NA,NA,NA
5762,10343807,NA,NA,NA,NA,NA
5763,10343808,NA,NA,NA,NA,NA
5764,10343809,NA,NA,NA,NA,NA
5765,10343810,NA,NA,NA,NA,NA
5766,10343811,NA,NA,NA,NA,NA
5767,10343812,NA,NA,NA,NA,NA
5768,10343813,NA,NA,NA,NA,NA
5769,10343814,NA,NA,NA,NA,NA
5770,10343815,NA,NA,NA,NA,NA
5771,10343816,NA,NA,NA,NA,NA
5772,10343817,NA,NA,NA,NA,NA
5773,10343818,NA,NA,NA,NA,NA
5774,10343819,NA,NA,NA,NA,NA
5775,10343820,NA,NA,NA,NA,NA
5776,10343821,NA,NA,NA,NA,NA
5777,10343822,NA,NA,NA,NA,NA
5778,10343823,NA,NA,NA,NA,NA
5779,10343824,NA,NA,NA,NA,NA
5780,10343825,NA,NA,NA,NA,NA
5781,10343826,NA,NA,NA,NA,NA
5782,10343827,NA,NA,NA,NA,NA
5783,10343828,NA,NA,NA,NA,NA
5784,10343829,NA,NA,NA,NA,NA
5785,10343830,NA,NA,NA,NA,NA
5786,10343831,NA,NA,NA,NA,NA
5787,10343832,NA,NA,NA,NA,NA
5788,10343833,NA,NA,NA,NA,NA
5789,10343834,NA,NA,NA,NA,NA
5790,10343835,NA,NA,NA,NA,NA
5791,10343836,NA,NA,NA,NA,NA
5792,10343837,NA,NA,NA,NA,NA
5793,10343838,NA,NA,NA,NA,NA
5794,10343839,NA,NA,NA,NA,NA
5795,10343840,NA,NA,NA,NA,NA
5796,10343841,NA,NA,NA,NA,NA
5797,10343842,NA,NA,NA,NA,NA
5798,10343843,NA,NA,NA,NA,NA
5799,10343844,NA,NA,NA,NA,NA
5800,10343845,NA,NA,NA,NA,NA
5801,10343846,NA,NA,NA,NA,NA
5802,10343847,NA,NA,NA,NA,NA
5803,10343848,NA,NA,NA,NA,NA
5804,10343849,NA,NA,NA,NA,NA
5805,10343850,NA,NA,NA,NA,NA
5806,10343851,NA,NA,NA,NA,NA
5807,10343852,NA,NA,NA,NA,NA
5808,10343853,NA,NA,NA,NA,NA
5809,10343854,NA,NA,NA,NA,NA
5810,10343855,NA,NA,NA,NA,NA
5811,10343856,NA,NA,NA,NA,NA
5812,10343857,NA,NA,NA,NA,NA
5813,10343858,NA,NA,NA,NA,NA
5814,10343859,NA,NA,NA,NA,NA
5815,10343860,NA,NA,NA,NA,NA
5816,10343861,NA,NA,NA,NA,NA
5817,10343862,NA,NA,NA,NA,NA
5818,10343863,NA,NA,NA,NA,NA
5819,10343864,NA,NA,NA,NA,NA
5820,10343865,NA,NA,NA,NA,NA
5821,10343866,NA,NA,NA,NA,NA
5822,10343867,NA,NA,NA,NA,NA
5823,10343868,NA,NA,NA,NA,NA
5824,10343869,NA,NA,NA,NA,NA
5825,10343870,NA,NA,NA,NA,NA
5826,10343871,NA,NA,NA,NA,NA
5827,10343872,NA,NA,NA,NA,NA
5828,10343873,NA,NA,NA,NA,NA
5829,10343874,NA,NA,NA,NA,NA
5830,10343875,NA,NA,NA,NA,NA
5831,10343876,NA,NA,NA,NA,NA
5832,10343877,NA,NA,NA,NA,NA
5833,10343878,NA,NA,NA,NA,NA
5834,10343879,NA,NA,NA,NA,NA
5835,10343880,NA,NA,NA,NA,NA
5836,10343881,NA,NA,NA,NA,NA
5837,10343882,NA,NA,NA,NA,NA
5838,10343883,NA,NA,NA,NA,NA
5839,10343884,NA,NA,NA,NA,NA
5840,10343885,NA,NA,NA,NA,NA
5841,10343886,NA,NA,NA,NA,NA
5842,10343887,NA,NA,NA,NA,NA
5843,10343888,NA,NA,NA,NA,NA
5844,10343889,NA,NA,NA,NA,NA
5845,10343890,NA,NA,NA,NA,NA
5846,10343891,NA,NA,NA,NA,NA
5847,10343892,NA,NA,NA,NA,NA
5848,10343893,NA,NA,NA,NA,NA
5849,10343894,NA,NA,NA,NA,NA
5850,10343895,NA,NA,NA,NA,NA
5851,10343896,NA,NA,NA,NA,NA
5852,10343897,NA,NA,NA,NA,NA
5853,10343898,NA,NA,NA,NA,NA
5854,10343899,NA,NA,NA,NA,NA
5855,10343900,NA,NA,NA,NA,NA
5856,10343901,NA,NA,NA,NA,NA
5857,10343902,NA,NA,NA,NA,NA
5858,10343903,NA,NA,NA,NA,NA
5859,10343904,NA,NA,NA,NA,NA
5860,10343905,NA,NA,NA,NA,NA
5861,10343906,NA,NA,NA,NA,NA
5862,10343907,NA,NA,NA,NA,NA
5863,10343908,NA,NA,NA,NA,NA
5864,10343909,NA,NA,NA,NA,NA
5865,10343910,NA,NA,NA,NA,NA
5866,10343911,NA,NA,NA,NA,NA
5867,10343912,NA,NA,NA,NA,NA
5868,10343913,NA,NA,NA,NA,NA
5869,10343914,NA,NA,NA,NA,NA
5870,10343915,NA,NA,NA,NA,NA
5871,10343916,NA,NA,NA,NA,NA
5872,10343917,NA,NA,NA,NA,NA
5873,10343918,NA,NA,NA,NA,NA
5874,10343919,NA,NA,NA,NA,NA
5875,10343920,NA,NA,NA,NA,NA
5876,10343921,NA,NA,NA,NA,NA
5877,10343922,NA,NA,NA,NA,NA
5878,10343923,NA,NA,NA,NA,NA
5879,10343924,NA,NA,NA,NA,NA
5880,10343925,NA,NA,NA,NA,NA
5881,10343926,NA,NA,NA,NA,NA
5882,10343927,NA,NA,NA,NA,NA
5883,10343928,NA,NA,NA,NA,NA
5884,10343929,NA,NA,NA,NA,NA
5885,10343930,NA,NA,NA,NA,NA
5886,10343931,NA,NA,NA,NA,NA
5887,10343932,NA,NA,NA,NA,NA
5888,10343933,NA,NA,NA,NA,NA
5889,10343934,NA,NA,NA,NA,NA
5890,10343935,NA,NA,NA,NA,NA
5891,10343936,NA,NA,NA,NA,NA
5892,10343937,NA,NA,NA,NA,NA
5893,10343938,NA,NA,NA,NA,NA
5894,10343939,NA,NA,NA,NA,NA
5895,10343940,NA,NA,NA,NA,NA
5896,10343941,NA,NA,NA,NA,NA
5897,10343942,NA,NA,NA,NA,NA
5898,10343943,NA,NA,NA,NA,NA
5899,10343944,NA,NA,NA,NA,NA
5900,10343945,NA,NA,NA,NA,NA
5901,10343946,NA,NA,NA,NA,NA
5902,10343947,NA,NA,NA,NA,NA
5903,10343948,NA,NA,NA,NA,NA
5904,10343949,NA,NA,NA,NA,NA
5905,10343950,NA,NA,NA,NA,NA
5906,10343951,NA,NA,NA,NA,NA
5907,10343952,NA,NA,NA,NA,NA
5908,10343953,NA,NA,NA,NA,NA
5909,10343954,NA,NA,NA,NA,NA
5910,10343955,NA,NA,NA,NA,NA
5911,10343956,NA,NA,NA,NA,NA
5912,10343957,NA,NA,NA,NA,NA
5913,10343958,NA,NA,NA,NA,NA
5914,10343959,NA,NA,NA,NA,NA
5915,10343960,NA,NA,NA,NA,NA
5916,10343961,NA,NA,NA,NA,NA
5917,10343962,NA,NA,NA,NA,NA
5918,10343963,NA,NA,NA,NA,NA
5919,10343964,NA,NA,NA,NA,NA
5920,10343965,NA,NA,NA,NA,NA
5921,10343966,NA,NA,NA,NA,NA
5922,10343967,NA,NA,NA,NA,NA
5923,10343968,NA,NA,NA,NA,NA
5924,10343969,NA,NA,NA,NA,NA
5925,10343970,NA,NA,NA,NA,NA
5926,10343971,NA,NA,NA,NA,NA
5927,10343972,NA,NA,NA,NA,NA
5928,10343973,NA,NA,NA,NA,NA
5929,10343974,NA,NA,NA,NA,NA
5930,10343975,NA,NA,NA,NA,NA
5931,10343976,NA,NA,NA,NA,NA
5932,10343977,NA,NA,NA,NA,NA
5933,10343978,NA,NA,NA,NA,NA
5934,10343979,NA,NA,NA,NA,NA
5935,10343980,NA,NA,NA,NA,NA
5936,10343981,NA,NA,NA,NA,NA
5937,10343982,NA,NA,NA,NA,NA
5938,10343983,NA,NA,NA,NA,NA
5939,10343984,NA,NA,NA,NA,NA
5940,10343985,NA,NA,NA,NA,NA
5941,10343986,NA,NA,NA,NA,NA
5942,10343987,NA,NA,NA,NA,NA
5943,10343988,NA,NA,NA,NA,NA
5944,10343989,NA,NA,NA,NA,NA
5945,10343990,NA,NA,NA,NA,NA
5946,10343991,NA,NA,NA,NA,NA
5947,10343992,NA,NA,NA,NA,NA
5948,10343993,NA,NA,NA,NA,NA
5949,10343994,NA,NA,NA,NA,NA
5950,10343995,NA,NA,NA,NA,NA
5951,10343996,NA,NA,NA,NA,NA
5952,10343997,NA,NA,NA,NA,NA
5953,10343998,NA,NA,NA,NA,NA
5954,10343999,NA,NA,NA,NA,NA
5955,10344000,NA,NA,NA,NA,NA
5956,10344001,NA,NA,NA,NA,NA
5957,10344002,NA,NA,NA,NA,NA
5958,10344003,NA,NA,NA,NA,NA
5959,10344004,NA,NA,NA,NA,NA
5960,10344005,NA,NA,NA,NA,NA
5961,10344006,NA,NA,NA,NA,NA
5962,10344007,NA,NA,NA,NA,NA
5963,10344008,NA,NA,NA,NA,NA
5964,10344009,NA,NA,NA,NA,NA
5965,10344010,NA,NA,NA,NA,NA
5966,10344011,NA,NA,NA,NA,NA
5967,10344012,NA,NA,NA,NA,NA
5968,10344013,NA,NA,NA,NA,NA
5969,10344014,NA,NA,NA,NA,NA
5970,10344015,NA,NA,NA,NA,NA
5971,10344016,NA,NA,NA,NA,NA
5972,10344017,NA,NA,NA,NA,NA
5973,10344018,NA,NA,NA,NA,NA
5974,10344019,NA,NA,NA,NA,NA
5975,10344020,NA,NA,NA,NA,NA
5976,10344021,NA,NA,NA,NA,NA
5977,10344022,NA,NA,NA,NA,NA
5978,10344023,NA,NA,NA,NA,NA
5979,10344024,NA,NA,NA,NA,NA
5980,10344025,NA,NA,NA,NA,NA
5981,10344026,NA,NA,NA,NA,NA
5982,10344027,NA,NA,NA,NA,NA
5983,10344028,NA,NA,NA,NA,NA
5984,10344029,NA,NA,NA,NA,NA
5985,10344030,NA,NA,NA,NA,NA
5986,10344031,NA,NA,NA,NA,NA
5987,10344032,NA,NA,NA,NA,NA
5988,10344033,NA,NA,NA,NA,NA
5989,10344034,NA,NA,NA,NA,NA
5990,10344035,NA,NA,NA,NA,NA
5991,10344036,NA,NA,NA,NA,NA
5992,10344037,NA,NA,NA,NA,NA
5993,10344038,NA,NA,NA,NA,NA
5994,10344039,NA,NA,NA,NA,NA
5995,10344040,NA,NA,NA,NA,NA
5996,10344041,NA,NA,NA,NA,NA
5997,10344042,NA,NA,NA,NA,NA
5998,10344043,NA,NA,NA,NA,NA
5999,10344044,NA,NA,NA,NA,NA
6000,10344045,NA,NA,NA,NA,NA
6001,10344046,NA,NA,NA,NA,NA
6002,10344047,NA,NA,NA,NA,NA
6003,10344048,NA,NA,NA,NA,NA
6004,10344049,NA,NA,NA,NA,NA
6005,10344050,NA,NA,NA,NA,NA
6006,10344051,NA,NA,NA,NA,NA
6007,10344052,NA,NA,NA,NA,NA
6008,10344053,NA,NA,NA,NA,NA
6009,10344054,NA,NA,NA,NA,NA
6010,10344055,NA,NA,NA,NA,NA
6011,10344056,NA,NA,NA,NA,NA
6012,10344057,NA,NA,NA,NA,NA
6013,10344058,NA,NA,NA,NA,NA
6014,10344059,NA,NA,NA,NA,NA
6015,10344060,NA,NA,NA,NA,NA
6016,10344061,NA,NA,NA,NA,NA
6017,10344062,NA,NA,NA,NA,NA
6018,10344063,NA,NA,NA,NA,NA
6019,10344064,NA,NA,NA,NA,NA
6020,10344065,NA,NA,NA,NA,NA
6021,10344066,NA,NA,NA,NA,NA
6022,10344067,NA,NA,NA,NA,NA
6023,10344068,NA,NA,NA,NA,NA
6024,10344069,NA,NA,NA,NA,NA
6025,10344070,NA,NA,NA,NA,NA
6026,10344071,NA,NA,NA,NA,NA
6027,10344072,NA,NA,NA,NA,NA
6028,10344073,NA,NA,NA,NA,NA
6029,10344074,NA,NA,NA,NA,NA
6030,10344075,NA,NA,NA,NA,NA
6031,10344076,NA,NA,NA,NA,NA
6032,10344077,NA,NA,NA,NA,NA
6033,10344078,NA,NA,NA,NA,NA
6034,10344079,NA,NA,NA,NA,NA
6035,10344080,NA,NA,NA,NA,NA
6036,10344081,NA,NA,NA,NA,NA
6037,10344082,NA,NA,NA,NA,NA
6038,10344083,NA,NA,NA,NA,NA
6039,10344084,NA,NA,NA,NA,NA
6040,10344085,NA,NA,NA,NA,NA
6041,10344086,NA,NA,NA,NA,NA
6042,10344087,NA,NA,NA,NA,NA
6043,10344088,NA,NA,NA,NA,NA
6044,10344089,NA,NA,NA,NA,NA
6045,10344090,NA,NA,NA,NA,NA
6046,10344091,NA,NA,NA,NA,NA
6047,10344092,NA,NA,NA,NA,NA
6048,10344093,NA,NA,NA,NA,NA
6049,10344094,NA,NA,NA,NA,NA
6050,10344095,NA,NA,NA,NA,NA
6051,10344096,NA,NA,NA,NA,NA
6052,10344097,NA,NA,NA,NA,NA
6053,10344098,NA,NA,NA,NA,NA
6054,10344099,NA,NA,NA,NA,NA
6055,10344100,NA,NA,NA,NA,NA
6056,10344101,NA,NA,NA,NA,NA
6057,10344102,NA,NA,NA,NA,NA
6058,10344103,NA,NA,NA,NA,NA
6059,10344104,NA,NA,NA,NA,NA
6060,10344105,NA,NA,NA,NA,NA
6061,10344106,NA,NA,NA,NA,NA
6062,10344107,NA,NA,NA,NA,NA
6063,10344108,NA,NA,NA,NA,NA
6064,10344109,NA,NA,NA,NA,NA
6065,10344110,NA,NA,NA,NA,NA
6066,10344111,NA,NA,NA,NA,NA
6067,10344112,NA,NA,NA,NA,NA
6068,10344113,NA,NA,NA,NA,NA
6069,10344114,NA,NA,NA,NA,NA
6070,10344115,NA,NA,NA,NA,NA
6071,10344116,NA,NA,NA,NA,NA
6072,10344117,NA,NA,NA,NA,NA
6073,10344118,NA,NA,NA,NA,NA
6074,10344119,NA,NA,NA,NA,NA
6075,10344120,NA,NA,NA,NA,NA
6076,10344121,NA,NA,NA,NA,NA
6077,10344122,NA,NA,NA,NA,NA
6078,10344123,NA,NA,NA,NA,NA
6079,10344124,NA,NA,NA,NA,NA
6080,10344125,NA,NA,NA,NA,NA
6081,10344126,NA,NA,NA,NA,NA
6082,10344127,NA,NA,NA,NA,NA
6083,10344128,NA,NA,NA,NA,NA
6084,10344129,NA,NA,NA,NA,NA
6085,10344130,NA,NA,NA,NA,NA
6086,10344131,NA,NA,NA,NA,NA
6087,10344132,NA,NA,NA,NA,NA
6088,10344133,NA,NA,NA,NA,NA
6089,10344134,NA,NA,NA,NA,NA
6090,10344135,NA,NA,NA,NA,NA
6091,10344136,NA,NA,NA,NA,NA
6092,10344137,NA,NA,NA,NA,NA
6093,10344138,NA,NA,NA,NA,NA
6094,10344139,NA,NA,NA,NA,NA
6095,10344140,NA,NA,NA,NA,NA
6096,10344141,NA,NA,NA,NA,NA
6097,10344142,NA,NA,NA,NA,NA
6098,10344143,NA,NA,NA,NA,NA
6099,10344144,NA,NA,NA,NA,NA
6100,10344145,NA,NA,NA,NA,NA
6101,10344146,NA,NA,NA,NA,NA
6102,10344147,NA,NA,NA,NA,NA
6103,10344148,NA,NA,NA,NA,NA
6104,10344149,NA,NA,NA,NA,NA
6105,10344150,NA,NA,NA,NA,NA
6106,10344151,NA,NA,NA,NA,NA
6107,10344152,NA,NA,NA,NA,NA
